Severity,Distance(mi),Street,City,Country,State,Temperature(F),Wind_Chill(F),Visibility(mi),Wind_Direction,Weather_Condition,Traffic_Signal,Sunrise_Sunset
3,0.0,19508,2687,501,32,34.0,29.8,5.0,12,2,0,1
3,0.0,19508,6241,824,32,37.9,30.0,10.0,3,46,0,0
3,0.0,27107,3105,1168,32,46.0,40.2,10.0,3,46,0,0
3,0.0,19496,50,12,32,44.1,42.5,10.0,18,30,0,1
3,0.0,19510,50,12,32,43.0,38.8,10.0,16,30,0,1
2,0.0,36822,4835,347,32,45.0,40.1,10.0,6,30,0,1
3,0.0,5456,3251,12,32,39.9,35.8,6.0,6,30,0,1
2,0.0,9423,2404,585,20,30.9,18.7,1.0,7,34,0,1
2,0.0,9423,2404,585,20,30.9,18.7,1.0,7,34,0,1
2,0.0,5191,2404,585,20,30.9,18.1,1.2,7,34,0,1
3,0.0,30297,667,96,20,32.0,26.4,1.2,18,34,0,1
3,0.0,19522,2404,585,20,28.9,16.1,0.8,10,34,0,1
2,0.0,20745,2404,585,20,28.9,16.1,0.8,10,34,1,1
2,0.0,25342,428,96,20,32.0,22.5,0.8,10,34,0,1
2,0.0,25342,428,96,20,30.9,20.7,0.5,10,59,0,1
3,0.0,15830,2404,585,20,28.9,17.7,0.8,10,34,0,0
2,0.0,8535,2404,585,20,28.9,17.7,0.8,10,34,1,0
2,0.0,40885,2404,585,20,28.9,17.7,0.8,10,34,0,0
2,0.0,4679,2404,585,20,28.9,17.7,0.8,10,34,1,0
2,0.0,17257,2404,585,20,28.0,15.7,0.5,10,59,1,0
2,0.0,37589,2404,585,20,28.0,15.7,0.5,10,59,0,0
2,0.0,29382,2404,585,20,28.0,15.7,0.5,10,59,0,0
3,0.0,19517,5854,96,20,30.9,22.2,0.2,7,26,0,0
3,0.0,16290,2404,585,20,28.9,17.7,0.5,8,59,0,0
3,0.0,32682,6446,96,20,32.0,22.5,0.2,7,8,0,0
2,0.0,20745,2404,585,20,28.9,17.7,0.5,8,59,1,0
3,0.0,32682,6446,96,20,32.0,24.2,1.0,7,46,0,0
3,0.0,10824,2593,1176,20,31.8,23.3,1.5,7,34,0,0
3,0.0,29382,2404,585,20,28.4,18.5,0.2,10,59,0,0
2,0.0,37910,6806,585,20,28.9,19.8,0.2,8,17,0,0
2,0.0,11849,2404,585,20,30.0,21.1,10.0,10,46,1,0
2,0.0,21450,2404,585,20,30.9,21.2,10.0,9,46,1,0
2,0.0,37910,2404,585,20,30.9,21.2,10.0,9,46,0,0
2,0.0,37910,2404,585,20,30.9,21.2,10.0,9,46,0,0
2,0.0,32325,1169,672,20,37.4,27.5,7.0,7,30,0,1
3,0.0,14372,1540,1219,20,37.0,27.7,4.0,7,50,0,1
3,0.0,23855,1540,1219,20,37.0,27.7,4.0,7,50,0,0
3,0.0,14372,1540,1219,20,37.0,27.7,4.0,7,50,0,0
3,0.0,19518,2578,1219,20,34.0,23.0,4.0,10,34,0,0
3,0.0,12567,5329,672,20,35.1,25.2,10.0,8,46,0,0
3,0.0,19508,4744,827,32,39.0,34.0,10.0,12,46,0,1
3,0.0,27109,1740,825,32,36.0,29.6,10.0,2,46,0,1
2,0.0,21387,2676,755,32,39.9,34.5,10.0,3,46,1,1
2,20.920000076293945,19508,5613,827,32,39.0,34.0,10.0,12,46,0,1
2,0.0,21212,5178,755,32,39.9,33.4,10.0,3,46,1,1
2,0.0,20990,5178,755,32,39.9,32.9,9.0,3,30,0,1
2,0.0,15272,5293,755,32,39.9,32.9,9.0,3,30,0,1
2,0.0,28610,5178,755,32,39.9,32.9,9.0,3,30,0,1
2,0.0,22097,5178,755,32,39.9,32.9,9.0,3,30,0,1
2,0.0,41943,5178,755,32,39.9,32.9,9.0,3,30,1,1
2,0.0,28610,5178,755,32,39.9,32.9,9.0,3,30,0,1
2,0.0,22097,5178,755,32,39.9,32.9,9.0,3,30,0,1
2,0.0,13747,5178,755,32,39.9,32.9,9.0,3,30,0,1
2,0.0,10039,4804,755,32,39.9,32.9,9.0,3,30,1,1
2,0.0,7479,5178,755,32,39.9,32.9,9.0,3,30,0,1
2,0.0,26780,6479,755,32,39.9,32.9,9.0,3,30,0,0
2,0.0,18583,2733,755,32,39.9,32.9,9.0,3,30,0,0
2,0.0,31375,5293,755,32,39.0,32.3,9.0,3,30,0,0
2,0.0,6657,5178,755,32,39.0,32.3,9.0,3,30,0,0
2,0.0,9486,5178,755,32,39.0,32.3,9.0,3,30,0,0
2,0.0,35141,5178,755,32,39.0,32.3,9.0,3,30,0,0
2,0.0,19369,5178,755,32,39.0,32.3,9.0,3,30,0,0
2,0.0,35141,5178,755,32,39.0,32.3,9.0,3,30,0,0
2,0.0,8785,5178,755,32,39.9,32.5,2.0,4,50,1,0
2,0.0,22097,5178,755,32,39.9,32.5,2.0,4,50,0,0
3,0.0,19508,6482,192,32,39.0,34.0,2.5,18,50,0,0
2,0.0,16634,5178,755,32,44.1,39.5,9.0,12,30,1,0
2,0.0,34292,5178,755,32,44.1,39.5,9.0,12,30,0,0
3,0.0,19318,5995,825,32,37.9,29.6,10.0,2,30,0,1
3,11.850000381469728,19508,5613,827,32,41.0,37.1,9.0,15,30,0,1
2,0.0,31033,4746,874,36,42.1,38.4,8.0,6,53,0,1
2,0.0,41502,693,130,32,45.0,42.6,10.0,4,43,1,1
2,0.0,26960,693,130,32,45.0,42.6,10.0,4,43,1,1
3,0.0,31873,4746,874,36,43.0,39.5,7.0,4,46,1,1
2,0.0,28845,4284,759,36,37.4,34.9,7.0,2,46,1,1
2,0.0,27058,3034,525,29,46.0,43.1,10.0,6,46,0,1
2,0.0,6767,342,1105,32,44.1,40.8,10.0,4,46,0,1
2,0.0,6907,6705,784,7,46.0,41.4,10.0,13,2,0,1
2,0.0,6767,342,1105,32,44.1,40.8,10.0,4,46,0,1
2,0.0,28107,2572,759,36,41.0,39.0,7.0,6,46,0,1
2,0.0,35312,3671,776,32,44.1,40.1,10.0,4,2,0,1
2,0.0,36612,6705,784,7,46.0,41.9,10.0,13,2,0,1
2,4.550000190734863,35321,5758,786,5,41.0,37.1,10.0,4,46,0,1
2,0.0,32011,1214,759,36,41.0,37.1,7.0,4,43,1,1
2,0.0,18836,1597,218,36,45.0,42.0,8.0,3,6,0,1
2,0.0,37638,6695,759,36,46.0,44.8,7.0,4,46,0,1
3,3.0399999618530287,27023,3244,1229,32,43.0,39.5,10.0,4,43,0,1
2,0.0,37548,6820,1229,32,43.0,39.5,10.0,4,43,0,1
2,0.8999999761581421,8714,1533,786,5,45.0,41.8,10.0,4,46,1,1
3,0.0,19217,3264,169,29,44.1,42.5,8.0,4,46,0,0
2,0.0,34344,1571,1229,32,43.0,39.5,10.0,4,43,1,0
2,0.0,28615,4513,759,36,42.8,41.1,7.0,4,53,1,0
2,0.0,33269,4284,759,36,42.8,41.1,7.0,4,53,1,0
2,0.0,10442,4677,1229,32,39.2,35.0,10.0,18,43,0,0
2,3.940000057220459,19483,350,347,32,39.2,35.0,10.0,18,43,0,0
2,0.0,10917,2618,759,36,42.8,41.1,7.0,4,53,1,0
2,0.0,19038,694,1229,32,44.1,39.5,10.0,4,46,0,0
2,0.0,25589,4669,966,32,46.0,44.8,10.0,10,46,1,0
3,0.0,11119,4879,1229,32,44.1,39.5,10.0,4,46,0,0
2,0.0,30682,173,759,36,42.8,38.6,5.0,4,43,1,0
2,0.0,13096,4841,759,36,42.8,38.6,5.0,4,43,1,0
2,0.0,11582,4358,759,36,42.8,38.6,5.0,4,43,1,0
2,0.0,29707,4284,759,36,46.4,45.2,7.0,12,43,0,0
2,0.0,19482,893,923,32,43.0,41.3,9.0,3,46,0,0
2,0.0,19482,893,923,32,43.0,41.3,9.0,3,46,0,0
2,0.0,31155,3542,1229,32,45.0,41.2,9.0,4,46,1,0
2,0.0,7389,351,786,5,45.0,39.3,10.0,3,46,0,0
3,0.0,19482,657,923,32,45.0,40.6,3.0,4,15,0,0
2,0.0,11116,3026,1229,32,46.0,41.9,5.0,4,50,0,1
2,0.0,35448,2634,1229,32,46.0,39.0,1.5,4,15,0,1
2,0.0,31147,3026,1229,32,45.0,38.9,6.0,2,30,0,1
2,0.0,35315,3941,1107,32,39.0,30.6,10.0,4,30,0,1
2,0.0,23520,2803,347,32,45.0,40.1,10.0,6,30,0,1
2,0.0,36824,4985,923,32,42.8,35.1,5.0,2,30,0,1
2,0.0,6500,6825,1229,32,46.0,39.0,6.0,2,30,0,1
3,0.3300000131130218,19521,5820,380,5,46.0,39.0,6.0,2,30,1,1
3,0.0,16687,662,380,5,45.0,36.6,4.0,6,30,0,1
3,0.0,16687,662,380,5,45.0,36.6,4.0,6,30,0,1
3,0.0,20771,6640,1229,32,44.1,37.1,3.0,6,30,0,1
2,0.0,18004,2319,375,29,43.0,38.8,8.0,18,30,0,1
2,0.0,10020,3358,1171,29,45.9,41.7,7.0,9,46,1,1
2,0.0,19482,1996,489,5,41.0,39.0,6.0,10,46,0,0
3,0.0,19113,6609,129,17,45.0,38.5,10.0,4,30,0,1
2,0.0,38715,2973,788,5,42.8,34.3,5.0,2,50,0,1
2,0.0,9063,1155,297,33,43.0,38.2,5.0,6,30,1,1
2,0.0,12191,1652,22,36,46.0,41.0,9.0,13,30,1,1
3,0.0,28405,2882,297,33,46.0,40.6,10.0,12,30,0,1
2,0.0,14764,1923,297,33,46.4,41.1,8.0,16,46,0,1
2,0.0,28643,1717,22,36,45.0,40.1,6.0,13,30,1,0
3,0.0,19236,4802,22,36,45.0,40.1,6.0,13,30,0,0
2,0.0,19174,1155,297,33,46.4,41.1,8.0,16,46,0,0
2,0.0,12488,1155,297,33,45.0,36.4,10.0,14,30,1,0
3,0.0,28713,4802,22,36,45.0,37.6,10.0,21,30,0,0
3,0.0,28713,4802,22,36,42.1,32.3,10.0,21,46,0,0
2,0.0,21353,3288,42,36,43.0,36.0,10.0,15,46,0,0
3,0.0,27496,1422,1109,33,39.0,31.0,10.0,15,30,1,0
3,0.0,27476,1155,297,33,37.4,27.8,3.0,20,27,0,0
3,0.0,19447,44,1109,33,36.0,25.6,10.0,22,46,0,1
3,0.0,19473,2589,487,43,41.2,36.0,10.0,21,46,0,1
3,0.0,28713,4802,22,36,34.0,24.2,9.0,21,34,0,1
2,0.0,27404,6821,1275,36,45.0,41.8,10.0,3,2,0,1
3,0.0,27934,1550,759,18,46.4,41.5,10.0,13,2,0,1
3,0.0,19520,1233,523,18,42.8,41.1,7.0,12,2,0,1
3,0.0,19473,6782,1039,43,46.4,44.3,10.0,15,43,0,1
3,0.0,34261,3257,916,18,42.8,41.1,5.0,12,2,0,1
2,0.0,33045,6821,1275,36,44.1,40.8,9.0,3,2,0,1
3,0.0,22197,3257,523,18,44.6,41.4,7.0,3,43,0,1
3,0.0,23972,6118,1039,43,46.4,45.2,10.0,16,50,0,1
2,0.0,28499,1637,307,36,45.0,39.7,7.0,3,46,0,1
3,0.0,16653,6761,918,43,46.4,44.3,10.0,3,23,0,0
3,0.0,19480,2320,1275,36,45.0,40.6,7.0,3,46,0,0
2,0.0,27899,5798,1275,36,46.0,41.9,7.0,3,46,0,0
2,0.0,39861,3387,5,36,46.4,41.1,7.0,12,46,0,0
3,0.0,19480,4633,57,18,46.4,41.5,7.0,13,30,0,0
2,0.0,24951,6821,1275,36,46.0,39.3,6.0,12,30,1,0
2,0.0,35343,1867,806,36,46.4,41.9,10.0,13,30,0,0
2,0.4699999988079071,22374,374,245,36,42.8,38.6,10.0,15,46,0,0
2,0.0,39997,6821,1275,36,46.0,41.4,10.0,22,46,1,1
3,0.0,28822,2971,523,18,46.4,41.1,4.0,20,46,0,1
3,0.9300000071525574,11028,119,936,43,45.3,41.1,10.0,22,2,0,1
2,0.0,30585,5857,1275,36,42.1,36.6,10.0,22,46,0,1
3,0.0,38099,3240,271,12,38.5,27.8,5.0,6,30,1,1
3,0.0,19493,6851,113,13,41.0,32.5,5.0,14,50,0,1
2,0.0,17849,3460,560,15,37.0,26.7,10.0,15,30,0,1
3,0.0,40458,1392,619,13,32.9,20.7,1.8,10,34,0,1
2,0.0,24541,827,1219,13,38.5,30.7,10.0,15,46,0,1
2,0.0,35888,3267,316,13,37.0,26.7,8.0,21,46,0,1
2,0.0,35339,3460,560,15,35.1,24.8,5.0,21,30,0,1
3,0.0,13548,2886,689,13,37.0,27.7,5.0,22,30,0,1
2,0.0,19384,3460,560,15,35.1,23.8,5.0,15,34,0,0
3,0.0,19388,2886,689,13,35.6,25.2,2.5,22,23,0,0
2,0.0,16212,3460,560,15,36.0,26.0,6.0,21,34,0,0
2,0.0,40104,984,1219,13,37.9,30.5,5.0,21,46,0,0
3,0.0,38084,6851,113,13,33.1,21.5,1.5,8,50,0,0
2,0.0,24338,5119,1219,13,35.6,27.1,10.0,21,46,1,0
3,0.0,12261,2035,472,13,35.6,24.2,4.0,8,46,0,0
3,0.0,12044,3460,560,15,36.0,25.3,7.0,22,23,0,0
3,0.0,19467,3206,619,13,33.8,20.8,0.8,8,34,0,0
3,0.0,19518,3240,271,12,28.4,17.0,0.5,8,34,0,0
3,0.0,19163,3460,560,15,36.0,25.3,7.0,22,23,1,0
2,0.9200000166893004,14669,3460,560,15,37.0,28.1,10.0,22,46,0,0
3,0.0,12261,2035,472,13,32.0,19.8,4.0,20,46,0,0
2,0.0,26890,5119,1219,13,32.0,20.1,1.8,20,34,0,0
3,0.0,38084,3282,113,13,28.4,16.2,2.5,20,34,0,0
2,2.3399999141693115,37776,6597,472,13,27.5,16.8,10.0,9,46,1,1
3,0.0,38171,2886,472,13,27.3,14.8,10.0,20,46,0,1
3,1.870000004768372,19294,2886,472,13,27.3,14.8,10.0,20,46,0,1
2,0.0,4038,2886,472,13,27.3,15.6,10.0,20,46,0,1
2,0.0,25418,893,472,13,27.3,15.6,10.0,20,46,0,1
3,0.0,38171,2886,472,13,27.0,16.1,10.0,9,46,0,1
3,0.0,13890,2160,566,13,28.0,19.0,10.0,20,3,0,1
2,0.0,5462,2886,689,13,27.0,14.3,10.0,20,46,0,1
3,0.0,20316,3460,560,15,32.0,22.1,10.0,22,46,0,1
2,1.0199999809265137,9400,1107,472,33,44.1,36.2,10.0,15,30,1,1
3,0.0,19435,1107,472,33,44.1,36.2,10.0,15,30,0,1
3,0.0,31019,1107,472,33,44.1,36.2,10.0,15,30,0,1
3,0.0,19435,1107,472,33,39.0,29.9,8.0,21,30,0,1
2,0.0,15305,3006,869,33,46.0,39.9,10.0,14,53,0,1
3,1.4800000190734863,28399,1237,399,33,45.9,40.0,10.0,14,43,0,1
2,4.489999771118164,23542,3338,152,33,39.6,29.5,10.0,15,46,1,1
2,0.0,5765,1468,759,33,43.3,34.5,10.0,21,46,0,1
3,0.0,38226,6519,152,33,39.9,31.4,10.0,21,46,0,1
3,0.0,16274,1237,399,33,45.5,38.3,10.0,15,46,0,1
2,0.0,28737,1237,399,33,45.9,40.0,10.0,14,43,1,1
2,0.0,30299,1107,472,33,39.0,29.9,8.0,21,30,1,1
2,0.0,27385,1155,297,33,46.0,40.6,10.0,12,30,0,1
2,0.0,24871,1955,452,33,39.2,28.7,10.0,15,46,0,1
2,0.0,23882,4833,1206,33,37.8,28.3,10.0,21,46,0,0
3,0.0,14188,1237,399,33,46.0,39.0,6.0,15,30,0,0
2,0.0,24180,4219,647,33,46.0,39.0,10.0,15,43,0,0
3,0.0,19435,1107,472,33,36.0,24.7,7.0,14,30,0,0
2,0.0,34729,1107,472,33,36.0,28.5,10.0,15,30,1,0
3,0.0,34352,1621,399,33,46.0,39.9,9.0,15,46,1,0
3,0.0,19435,1107,472,33,36.0,24.7,7.0,14,30,0,0
2,0.0,10657,1237,399,33,46.0,39.0,6.0,15,30,0,0
2,0.0,41941,1107,472,33,36.0,24.7,7.0,14,30,1,0
2,0.0,18792,1107,472,33,36.0,24.7,7.0,14,30,1,0
2,0.0,13179,1468,759,33,37.9,27.3,10.0,21,46,1,0
3,0.0,19394,1237,399,33,42.8,34.5,7.0,15,46,0,0
3,0.0,9333,2725,399,33,45.0,39.3,9.0,15,30,0,0
2,0.0,20008,3334,385,15,34.0,22.4,5.0,15,34,1,0
3,0.0,14114,1107,472,33,36.0,24.7,7.0,14,30,1,0
2,0.0,40108,3334,385,15,34.0,23.4,9.0,15,46,0,0
3,0.0,19435,1107,472,33,36.0,26.7,6.0,14,30,0,0
2,0.0,10167,1107,472,33,36.0,27.5,10.0,15,46,1,0
2,0.0,12428,1468,759,33,37.4,27.5,10.0,15,46,0,0
3,0.0,26084,1237,399,33,39.2,29.3,7.0,21,30,0,0
3,0.0,38860,1155,297,33,45.0,36.2,7.0,15,46,0,0
3,0.0,19445,1107,472,33,36.0,27.5,5.0,14,30,0,0
2,0.0,28218,1468,759,33,37.0,28.1,4.0,22,30,0,0
3,0.0,19436,2494,399,33,35.6,25.9,4.0,21,30,0,0
3,0.0,19436,1107,472,33,37.0,27.7,10.0,22,46,0,0
3,0.0,26988,6596,399,33,37.9,30.0,8.0,22,46,0,0
3,0.0,11997,6109,662,33,34.0,24.2,10.0,9,34,0,0
3,0.0,19435,1107,472,33,36.0,29.0,10.0,22,46,0,0
3,0.0,19444,1107,472,33,34.0,25.0,2.0,20,34,0,0
3,0.0,28399,1237,399,33,35.1,26.4,1.5,20,34,0,0
2,0.0,14404,1107,472,33,34.7,24.7,10.0,20,34,0,0
2,0.0,39504,1468,759,33,32.0,20.8,1.5,20,34,0,0
2,0.0,15068,3811,759,33,34.0,24.6,3.0,20,34,0,0
2,0.0,38033,1468,759,33,32.4,21.7,2.0,20,34,0,0
2,0.0,34351,4934,320,33,33.1,23.4,1.5,22,34,1,0
2,0.0,34916,1468,759,33,32.0,20.8,1.5,20,34,0,0
2,0.0,41799,3334,385,15,33.1,23.4,10.0,22,46,0,0
3,0.0,38925,1337,586,15,34.0,24.2,1.0,22,34,0,0
2,0.0,24551,1468,759,33,32.0,24.2,2.0,20,34,1,1
2,0.0,23348,1468,759,33,34.0,26.0,1.8,22,34,0,1
2,0.0,27906,1237,399,33,33.1,22.2,3.0,20,34,0,1
2,0.0,35484,1468,759,33,34.0,23.8,3.0,20,34,0,1
2,0.0,21385,3963,759,33,34.0,24.6,2.5,20,34,0,1
2,0.0,35160,1237,399,33,32.0,20.1,4.0,20,34,1,1
3,0.0,19444,5805,1206,33,34.0,24.6,2.5,20,34,0,1
3,0.0,5369,1155,297,33,35.1,21.2,3.0,22,34,0,1
3,0.0,23462,1107,472,33,32.0,23.0,3.0,22,34,0,1
3,0.0,19435,1107,472,33,32.0,23.0,3.0,22,34,0,1
3,0.0,19445,1107,472,33,32.0,23.6,4.0,22,34,0,1
2,0.0,13068,3067,481,33,28.4,16.2,10.0,9,43,0,1
2,0.0,20658,1468,759,33,33.1,24.9,1.5,22,34,1,1
3,0.0,19445,1038,472,40,41.0,31.6,10.0,22,43,0,1
3,0.0,19386,3125,604,40,41.0,30.9,10.0,22,46,0,0
2,0.0,19385,3125,604,40,41.0,30.9,10.0,22,46,0,0
2,0.0,19147,1038,472,40,39.9,32.1,10.0,22,43,0,0
2,0.0,9512,3125,604,40,39.0,30.3,10.0,21,43,0,0
2,0.0,25694,2981,1211,40,39.9,31.4,10.0,21,46,0,0
3,0.0,19385,3125,604,40,37.0,29.3,10.0,21,46,0,1
2,0.0,25090,6152,456,38,45.0,38.5,10.0,22,2,0,1
2,0.0,40096,6250,189,25,46.0,43.9,3.0,18,46,0,0
2,0.0,14985,5775,1062,38,46.4,44.3,2.0,15,46,0,0
2,0.0,7434,567,1062,38,46.4,44.3,2.0,15,46,1,0
2,0.0,25529,2466,464,25,44.1,37.4,10.0,20,47,0,1
3,0.0,13916,1026,718,25,45.0,38.5,10.0,9,53,0,1
2,0.0,20120,6737,396,25,43.0,38.8,10.0,22,2,0,1
3,0.0,41632,1026,718,25,43.0,37.2,10.0,9,43,0,1
2,0.0,41362,1026,718,25,43.0,37.2,10.0,9,43,0,1
2,0.0,34508,1026,718,25,42.1,37.1,10.0,9,53,0,1
2,0.0,21193,1026,718,25,42.1,37.1,10.0,9,53,0,1
2,0.0,41297,1026,718,25,42.8,38.0,10.0,9,2,0,1
2,0.0,14086,155,1194,25,45.5,40.8,10.0,20,2,1,1
2,0.0,5805,1026,718,25,39.9,35.1,10.0,8,47,0,1
2,0.0,27826,1026,718,25,37.0,32.4,10.0,22,47,0,1
3,0.0,19281,5013,1194,25,46.0,39.9,10.0,20,53,0,1
2,0.0,11306,5013,1194,25,46.0,39.9,10.0,20,53,0,1
3,0.0,18190,640,66,9,44.6,38.8,10.0,20,2,0,1
2,0.0,41551,6658,1171,38,41.0,35.2,10.0,22,2,0,1
2,0.0,16609,5379,995,38,41.0,35.2,10.0,22,2,0,1
3,0.0,14182,4755,29,38,46.4,43.5,2.0,15,46,0,1
3,0.0,19489,4755,29,38,46.4,43.5,2.0,15,46,0,1
2,0.0,6287,4755,456,38,46.4,43.5,2.0,15,46,0,1
2,0.0,27889,1683,29,38,46.4,43.5,2.0,15,46,0,1
3,0.0,36262,6178,314,9,45.0,38.9,10.0,20,53,0,0
2,0.0,16002,223,408,9,46.0,38.8,10.0,20,53,0,0
3,0.0,19197,223,314,9,45.0,38.9,10.0,20,53,0,0
2,0.0,7203,4755,456,38,46.4,43.5,1.0,15,46,0,0
2,0.0,15992,6316,181,9,39.2,30.8,10.0,9,46,0,0
3,0.0,19106,5638,456,38,46.4,43.5,1.0,15,46,0,0
2,0.0,18882,5638,456,38,46.4,43.5,1.0,15,46,0,0
3,0.0,19654,4275,466,9,44.1,36.8,10.0,20,43,0,0
2,0.0,38260,223,408,9,46.0,38.8,10.0,20,53,0,0
2,0.0,15992,223,408,9,46.0,38.8,10.0,20,53,0,0
2,0.0,15994,223,408,9,44.1,39.0,10.0,22,47,0,0
2,0.0,30700,223,408,9,41.0,32.5,10.0,20,43,0,0
2,0.0,23824,223,408,9,45.0,37.6,10.0,22,43,0,0
2,0.0,19444,223,408,9,42.1,34.2,10.0,20,43,0,0
3,0.0,18198,5212,1062,38,46.4,44.3,2.0,15,46,0,0
2,0.0,23789,3952,1062,38,46.4,44.3,2.0,15,46,0,0
3,0.0,19444,223,408,9,40.8,31.7,10.0,20,43,0,0
2,0.0,19444,223,408,9,43.0,35.1,10.0,20,43,0,0
2,0.0,23226,223,408,9,43.0,35.1,10.0,20,43,1,0
2,0.0,19198,1133,314,9,41.0,32.5,10.0,22,46,0,0
2,0.0,22496,223,408,9,43.0,34.5,10.0,9,46,1,0
2,0.0,4346,223,408,9,43.0,34.8,10.0,20,43,1,0
3,0.0,8959,3623,246,9,43.0,36.8,10.0,20,46,0,0
2,0.0,29187,223,408,9,45.0,39.3,10.0,9,43,1,0
3,0.0,19198,1482,314,9,45.0,37.6,10.0,20,53,0,0
3,0.0,19445,223,408,9,45.0,37.6,10.0,9,43,0,0
3,0.0,19197,223,314,9,45.0,37.6,10.0,20,53,0,0
2,0.0,27889,3336,878,38,46.2,40.5,10.0,21,2,0,0
3,0.0,15994,223,408,9,42.1,35.7,10.0,20,46,0,0
2,0.0,22974,4755,456,38,44.6,39.2,10.0,21,2,0,1
2,0.0,41493,2472,456,38,44.6,39.2,10.0,21,2,0,1
2,0.0,27037,5638,456,38,44.6,39.2,10.0,21,2,0,1
3,0.0,9466,223,314,9,42.1,35.7,10.0,20,46,0,1
2,0.0,32407,5638,456,38,44.6,39.2,10.0,21,2,1,1
3,0.0,15995,5967,466,9,42.1,36.1,10.0,20,46,0,1
3,0.0,16002,223,408,9,43.0,36.8,10.0,9,46,0,1
2,0.0,34666,2907,945,38,46.4,41.5,10.0,21,2,1,1
2,0.0,28252,6145,29,38,41.0,33.9,10.0,20,2,0,1
2,0.0,39591,5638,456,38,44.6,39.2,10.0,21,2,1,1
3,0.0,15320,223,314,9,43.0,35.7,10.0,9,43,0,1
3,0.0,9467,223,314,9,41.0,33.5,10.0,20,46,0,1
2,0.0,36882,6026,456,38,43.0,40.3,10.0,20,2,1,1
3,0.0,19489,2472,456,38,45.0,38.5,10.0,22,2,0,1
2,0.0,32728,2477,456,38,43.0,40.3,10.0,20,2,0,1
3,0.0,15992,223,408,9,41.0,32.2,10.0,9,43,0,1
2,0.0,18705,3501,1062,38,43.0,40.3,10.0,20,2,0,1
2,0.0,25451,5638,456,38,42.8,36.6,10.0,21,2,0,1
2,0.0,6288,2472,456,38,42.8,36.6,10.0,21,2,1,1
2,0.0,21565,6777,1062,38,42.8,39.3,10.0,9,2,0,1
3,0.0,16003,223,408,9,39.9,32.5,10.0,9,46,0,1
3,0.0,16003,223,408,9,39.9,32.5,10.0,9,46,0,1
2,0.0,39591,5638,456,38,41.0,35.8,10.0,21,2,1,1
2,0.0,19444,223,408,9,41.0,34.3,10.0,9,46,0,1
2,0.0,32802,129,29,38,41.0,32.2,10.0,20,2,0,1
3,0.0,20066,4275,466,9,39.0,31.0,10.0,9,46,0,1
3,0.0,19445,223,408,9,37.0,33.3,10.0,18,2,0,1
2,0.0,18144,4807,978,0,44.4,42.0,10.0,22,46,0,1
3,0.0,16002,223,408,9,44.1,34.8,10.0,20,43,0,0
2,0.0,41458,36,7,38,46.4,39.8,10.0,22,2,0,0
3,0.0,16003,1838,314,9,43.0,35.7,10.0,9,43,0,1
3,0.0,19099,5345,1079,22,30.0,17.2,9.0,20,34,0,1
3,0.0,33979,663,1079,22,28.9,16.9,10.0,20,46,0,1
3,0.0,19351,5345,1078,22,25.0,13.6,10.0,20,46,0,1
2,0.0,11137,3878,498,21,17.1,4.3,10.0,10,46,0,1
2,0.0,37899,5353,1211,21,16.0,2.9,10.0,9,46,0,1
2,0.0,22250,3878,498,21,16.0,1.7,9.0,8,46,0,1
2,0.0,12453,3878,498,21,15.1,1.8,10.0,9,46,1,0
2,1.7100000381469729,22250,3878,498,21,15.1,1.8,10.0,8,46,0,0
2,1.7000000476837158,17408,5746,300,21,16.7,5.3,10.0,9,46,0,0
2,0.0,18107,768,300,21,21.9,10.4,10.0,8,43,0,0
3,0.8500000238418579,19230,3878,498,21,21.9,10.4,10.0,8,43,0,0
2,0.8700000047683716,7041,3878,498,21,21.9,10.4,10.0,8,43,0,0
2,3.440000057220459,13595,3878,498,21,21.9,8.7,10.0,9,46,0,0
3,0.0,19227,5353,931,21,21.9,8.7,10.0,9,46,0,1
3,0.7699999809265137,19328,3878,498,21,21.9,8.7,10.0,9,46,0,1
3,1.4199999570846558,19229,768,300,21,21.0,7.6,10.0,8,46,0,1
2,1.9600000381469729,5148,2895,300,21,22.6,11.9,10.0,9,46,0,1
2,2.2799999713897705,34691,5572,1027,21,21.9,9.8,10.0,9,46,0,1
2,0.0,33039,2895,300,21,21.7,10.2,10.0,9,46,0,1
3,1.809999942779541,19228,5353,300,21,19.0,6.1,10.0,8,53,0,1
2,1.7899999618530271,17251,4369,943,21,21.0,8.1,10.0,8,46,0,1
3,3.609999895095825,19508,1966,694,21,12.0,-4.5,10.0,9,2,0,1
2,0.0,18196,530,1092,21,15.8,3.4,10.0,9,53,0,1
3,0.0,25459,3987,1128,12,30.0,18.3,2.0,10,34,1,1
2,0.0,41044,6429,1128,12,28.0,17.5,2.0,8,34,0,1
2,0.0,25459,3987,1128,12,28.0,17.5,10.0,8,46,1,1
2,0.0,31445,4481,338,27,20.5,9.2,10.0,9,2,1,1
2,0.0,5787,4481,338,27,19.0,5.0,10.0,8,47,1,0
2,0.0,18468,1327,903,10,17.6,4.3,10.0,8,2,0,0
2,0.0,38218,4481,338,27,19.0,5.0,10.0,8,47,0,0
3,0.0,22698,4481,338,27,21.0,5.7,10.0,8,53,0,0
2,0.0,35257,4481,338,27,25.0,10.6,10.0,9,43,1,0
2,0.0,5787,4481,338,27,25.0,10.9,10.0,8,43,0,0
2,0.0,7465,4481,338,27,26.6,14.3,10.0,9,46,1,0
